cod_familiar_fam;vlr_renda_per_capita_fam
585195994;1250.0
585196028;7150.0
585192383;500.0
585192464;0.0
585192545;3125.0
585192626;2334.833333333333
585192707;10633.333333333334
585192898;0.0
585192979;1375.0
585193002;12500.0
585193193;5655.555555555556
585193274;0.0
585193355;2312.5
585204730;13333.333333333334
585204810;0.0
585204900;2433.333333333333
585205035;1342.857142857143
585205116;1571.428571428571
585205205;3583.25
585205388;3500.0
585205469;1333.3333333333333
585205540;9350.0
585205620;320.8888888888889
585205701;687.5
585205892;3625.0
585205973;0.0
585206007;0.0
585206198;1428.571428571429
585206279;20825.0
585206350;3750.0
585206430;6416.5
585206511;3120.0
585206600;0.0
585206783;809.9090909090909
585206864;0.0
585206945;0.0
585207089;0.0
585207160;1740.7142857142858
585207240;0.0
585207321;2400.0
585207402;0.0
585207593;1836.7142857142856
585207674;720.0
585207755;2222.0
585207836;1600.0
585207917;9775.0
585208131;3066.6666666666665
585208212;5675.0
585208301;2080.0
585208484;1548.0
585208565;0.0
585208646;3200.0
585208727;1333.25
585208808;4888.666666666667
585208999;5555.333333333333
585209022;900.0
585209103;11450.0
585209294;0.0
585209375;0.0
585209456;1600.0
585209537;0.0
585209618;2375.0
585209707;21562.5
585209880;3241.6666666666665
585209960;0.0
585210039;2000.0
585210110;0.0
585210209;1840.0
585210381;5000.0
585210462;5981.25
585210543;0.0
585210624;19820.0
585210705;0.0
585210896;625.0
585210977;1428.571428571429
585211000;933.3333333333334
585211191;11416.666666666666
585211272;6080.0
585211353;0.0
585211434;1625.0
585211515;2000.0
585211604;0.0
585211787;1950.0
585211868;2375.8888888888887
585211949;625.0
585212082;0.0
585212163;11240.0
585212244;2550.0
585212325;5000.0
585212406;0.0
585212597;4760.0
585212678;666.6
585212759;2800.0
585212830;17650.0
585212910;308.55555555555554
585213054;1875.0
585196109;0.0
585196290;3400.0
585196370;3437.5
585196451;2444.333333333333
585196532;0.0
585196613;0.0
585196702;2000.0
585196885;294.3333333333333
585196966;2000.0
585197180;0.0
585197261;0.0
585197342;4200.0
585197423;51566.66666666666
585197504;2600.0
585197695;1950.0
585197776;7422.0
585197857;15666.666666666666
585197938;0.0
585198071;2566.5714285714284
585198152;6900.0
585198233;612.1428571428571
585198314;2760.0
585198403;625.0
585198586;1290.0
585198667;4350.0
585198748;0.0
585198829;3775.0
585198900;1568.75
585199043;1250.0
585199124;4400.0
585199205;0.0
585199396;2000.0
585199477;3000.0
585199558;6650.0
585199639;1650.0
585199710;0.0
585199809;1200.0
585199981;4500.0
585200076;2222.0
585200157;3333.333333333333
585200238;2400.0
585200319;550.0
585200408;2000.0
585200580;1200.0
585200661;7575.0
585200742;18011.0
585200823;5625.0
585200904;2533.333333333333
585201048;3666.6666666666665
585201129;3775.0
585201200;1250.0
585201390;2338.714285714286
585201471;680.0
585201552;625.0
585201633;2572.0
585201714;1400.0
585201803;1779.0
585201986;4222.0
585202010;853.25
585202109;1500.0
585202281;2500.0
585202362;1633.3333333333333
585202443;750.0
585202524;0.0
585202605;1680.0
585202796;2461.0
585202877;10000.0
585202958;0.0
585203091;22300.0
585203172;6985.714285714285
585203253;0.0
585203334;1533.3333333333333
585203415;1400.0
585203504;5066.666666666667
585203687;4388.666666666667
585203768;0.0
585203849;625.0
585203920;3380.0
585204063;2375.0
585204144;2604.125
585204225;555.5
585204306;780.0
585204497;1250.0
585204578;0.0
585204659;3333.333333333333
585214298;2000.0
585214379;2720.0
585214450;1769.2307692307693
585214611;333.3333333333333
585214700;15833.333333333334
585214883;0.0
585214964;12075.0
585215189;0.0
585215260;7483.333333333333
585215340;833.3333333333334
585215421;7050.0
585215502;0.0
585215693;0.0
585215855;1150.0
585215936;238.0
585216070;0.0
585216150;0.0
585216231;6950.0
585216312;3375.0
585216401;0.0
585216584;12500.0
585216665;1083.3333333333333
585216746;833.3333333333334
585216827;14166.666666666666
585216908;2250.0
585217041;3875.0
585217122;0.0
585217203;17650.0
585217475;6666.666666666667
585217556;1200.0
585217637;1956.0
585217718;0.0
585213135;1530.0
585213216;500.0
585213305;2233.333333333333
585213488;1444.3333333333333
585213569;700.0
585213640;2040.0
585213720;500.0
585213801;17650.0
585213992;1632.0
585214026;6120.0
585214107;4671.428571428572
585217807;861.1111111111111
585217980;2555.0
585218013;1250.0
585218102;122.42857142857144
585218285;2432.125
585218366;266.6666666666667
585218447;2880.0
585218609;166.66666666666666
585218790;3333.333333333333
585218870;1100.0
585218951;1750.0
585219095;0.0
585219176;960.0
585219257;0.0
585219338;1800.0
585219419;2750.0
585219508;800.0
585219680;1824.428571428572
585219761;320.0
585219842;1988.888888888889
585219923;2333.333333333333
585220000;3666.6666666666665
585220182;3400.0
585220263;2500.0
585220425;571.4285714285714
585220506;0.0
585220697;4222.0
585220778;0.0
585220859;11000.0
585220930;1500.0
585221073;5580.0
585221154;20000.0
585221235;2957.1428571428573
585221316;1722.1666666666667
585221405;10425.0
585221588;4466.6
585221669;900.0
585221740;2270.833333333333
585221820;3325.0
585221901;1557.142857142857
585222045;0.0
585222126;12060.0
585222207;3928.571428571429
585222398;1600.0
585222479;14120.0
585222550;300.0
585222630;3312.5
585222711;1388.8333333333333
585222800;5240.0
585222983;533.3333333333334
585223017;408.1428571428572
585223106;833.3333333333334
585223289;800.0
585223360;312.5
585223440;800.0
585223521;2050.0
585223602;2460.0
585223793;23533.33333333333
585223874;1250.0
585223955;1320.0
585224099;7435.0
585224170;1222.1666666666667
585224250;2777.6666666666665
585224331;0.0
585224412;7833.333333333333
585224501;950.0
585224684;3750.0
585224765;171.42857142857142
585224846;1104.125
585224927;2511.0
585225060;4200.0
585225141;262.5
585225222;1500.0
585225494;375.0
585225575;1666.6666666666667
585225656;2000.0
585227195;18450.0
585227276;0.0
585227357;4500.0
585227438;4387.5
585227519;2555.333333333333
585227608;5000.0
585227780;2062.5
585227861;10625.0
585227942;3576.6666666666665
585228086;0.0
585228167;0.0
585228248;1720.0
585228329;1400.0
585228400;15000.0
585228671;11225.0
585228752;1125.0
585228833;1666.5
585228914;3600.0
585229058;1000.0
585229139;4700.0
585229210;5479.166666666667
585229309;2075.0
585229481;5675.0
585229562;1666.6666666666667
585229643;9875.0
585229724;0.0
585229805;500.0
585229996;61.142857142857146
585230064;3500.0
585230145;2760.0
585230226;1897.1666666666667
585230307;1000.0
585230498;0.0
585230579;23628.571428571428
585230650;2640.0
585230730;1375.0
585230811;2062.5
585230900;0.0
585231036;630.8571428571429
585231117;1805.5
585231206;1400.0
585231389;6666.666666666667
585231460;2500.0
585231540;660.0
585231621;1833.3333333333333
585231702;2125.0
585231893;0.0
585231974;1200.0
585232008;1216.6666666666667
585232199;900.0
585232270;1111.0
585232350;1900.0
585232431;109000.0
585232512;1291.6666666666667
585232601;17700.0
585232784;3886.0
585232865;0.0
585232946;1260.0
585233080;4506.25
585233160;1000.0
585233241;0.0
585233322;2777.6666666666665
585233403;4383.333333333333
585233594;1800.0
585233675;9366.666666666666
585233756;3333.333333333333
585233837;5962.5
585233918;4833.25
585234051;1875.0
585234132;1960.0
585234213;885.7142857142857
585234302;0.0
585234485;1022.5714285714286
585234566;697.5714285714286
585234647;1250.0
585234728;2300.0
585234809;28240.0
585234990;1111.0
585235104;4460.0
585235295;3000.0
585235376;47066.66666666666
585235457;1997.7777777777776
585235538;937.5
585235619;0.0
585235708;10422.222222222224
585235880;1666.6666666666667
585235961;3176.0
585236003;617.2222222222222
585236186;28100.0
585236267;959.1428571428572
585236348;1350.0
585236429;2222.0
585236500;1250.0
585236690;4433.333333333333
585236771;1656.25
585236852;3000.0
585236933;1333.3333333333333
585237077;750.0
585237158;60.0
585237239;1527.6666666666667
585237310;200.0
585237409;1791.5
585237581;3996.0
585237662;5972.166666666667
585237743;3000.0
585237824;3750.0
585237905;1000.0
585238049;1800.0
585238120;1937.5
585238200;10822.0
585238391;1333.2
585238472;3750.0
585238553;1111.0
585238634;937.5
585238715;10133.333333333334
585238804;1775.0
585238987;1800.0
585239010;0.0
585239100;1666.6666666666667
585239282;3316.6666666666665
585239363;972.1666666666666
585239444;1944.3333333333333
585239525;3106.25
585239606;4166.666666666667
585239797;722.0
585239878;4000.0
585239959;333.3333333333333
585240027;1875.0
585240108;1008.1666666666666
585240299;410.0
585240370;2333.333333333333
585240450;3750.0
585240531;7906.25
585240612;175.0
585240701;3887.5
585240884;2083.25
585240965;1660.0
585241007;2361.8571428571427
585241180;31100.0
585241260;2193.75
585241341;1600.0
585241422;1750.0
585241503;1625.0
585241694;1000.0
585241775;4408.0
585241856;2500.0
585241937;2604.125
585242070;14120.0
585242151;2138.833333333333
585242313;1100.0
585242402;0.0
585242585;538.4615384615385
585242666;4125.0
585242747;185.11111111111111
585242828;0.0
585242909;0.0
585243042;1166.6666666666667
585243123;1875.0
585243204;1150.0
585243395;714.2857142857143
585243476;17009.090909090908
585243557;1750.0
585243638;2775.428571428572
585243719;1840.5
585243808;0.0
585243980;0.0
585244014;3750.0
585244103;1000.0
585244286;18166.666666666668
585244367;14640.0
585244448;800.0
585244529;0.0
585244600;2840.0
585244790;952.2857142857144
585244871;0.0
585244952;0.0
585245096;0.0
585245177;5433.333333333333
585245258;0.0
585245339;1687.5
585245410;9331.25
585245509;8900.0
585245681;0.0
585245762;4375.0
585245843;777.6666666666666
585245924;0.0
585246068;14900.0
585246149;0.0
585246220;5045.0
585246300;2333.333333333333
585246491;1250.0
585246572;1337.5
585246653;312.5
585246815;2200.0
585246904;0.0
585247030;1500.0
585247110;4000.0
585247200;3750.0
585247382;18375.0
585247463;1228.5
585247544;0.0
585247625;0.0
585247706;17600.0
585247897;4871.428571428572
585247978;2072.0
585248001;1041.6666666666667
585248192;6714.285714285715
585248273;612.1428571428571
585248354;1000.0
585248435;367.2857142857143
585248516;1971.428571428572
585248605;1148.111111111111
585248788;750.0
585248869;26800.0
585248940;0.0
585249083;0.0
585249164;840.0
585249245;28250.0
585249326;27775.0
585249407;0.0
585249598;1473.7142857142858
585249679;1600.0
585249750;625.0
585249830;28240.0
585249911;4583.25
585250090;5875.0
585250170;1875.0
585250251;11133.333333333334
585250332;0.0
585225737;4183.333333333333
585225818;1111.0
585225907;2816.6666666666665
585226032;1000.0
585226113;1833.3333333333333
585226385;5800.0
585226466;1000.0
585226547;625.0
585226628;555.5
585226709;1333.2
585226890;2111.0
585226970;0.0
585227004;1571.428571428571
585250413;0.0
585250502;6576.0
585250685;1250.0
585250766;2480.5
585250847;800.0
585250928;15000.0
585251061;13200.0
585251142;1888.6666666666667
585251223;3400.0
585251495;4440.0
585251576;1562.5
585251657;0.0
585251738;4240.0
585251819;7714.285714285715
585251908;2916.6666666666665
585252033;0.0
585252114;1983.3333333333333
585252203;390.625
585252386;20171.42857142857
585252467;6000.0
585252548;412.5
585252629;0.0
585252700;520.0
585252890;400.0
585252971;0.0
585253005;12750.0
585253196;1000.0
585253277;1200.0
585253358;1537.0
585253439;1000.0
585253510;312.5
585253609;10333.333333333334
585253781;1500.0
585253862;8666.666666666666
585253943;2022.2222222222224
585254087;2225.0
585254168;532.3333333333334
585254249;8755.555555555555
585254320;760.0
585254400;555.5
585254591;0.0
585254672;1368.0
585254753;0.0
585254834;4900.0
585254915;3100.0
585255059;0.0
585255130;1187.5
585255210;500.0
585255300;7888.666666666667
585255563;3890.6666666666665
585255644;10333.333333333334
585255725;600.0
585255806;12488.666666666666
585255997;2319.333333333333
585256020;24450.0
585256101;2660.0
585256292;3440.0
585256373;3125.0
585256454;234.5555555555556
585256535;750.0
585256616;11173.2
585256705;857.1428571428571
585256888;9300.0
585256969;23780.0
585257000;800.0
585257183;5100.0
585257264;3750.0
585257345;2075.0
585257426;1200.0
585257507;802.4444444444445
585257698;5000.0
585257779;3750.0
585257850;2888.6666666666665
585257930;0.0
585258074;367.2857142857143
585258155;900.0
585258236;0.0
585258317;0.0
585258406;4250.0
585258589;1111.0
585258660;45000.0
585258740;750.0
585258902;24566.666666666668
585259046;0.0
585267499;2200.0
585267570;3262.5
585267650;6258.333333333333
585267731;9300.0
585267812;6500.0
585267901;2444.333333333333
585268037;880.0
585268118;0.0
585268207;1500.0
585268380;2904.0
585268460;1875.0
585268541;11333.333333333334
585268622;6275.0
585268703;1250.0
585268894;2812.5
585268975;750.0
585269009;0.0
585269190;2642.8571428571427
585269270;4000.0
585269351;345.45454545454544
585269432;1125.0
585269513;850.0
585269602;7440.0
585269785;10120.0
585269866;800.0
585269947;3333.333333333333
585270015;2222.0
585270104;7228.571428571428
585270287;416.6666666666667
585270368;0.0
585270449;3750.0
585270520;2166.6666666666665
585270600;1200.0
585270791;2328.5714285714284
585270872;2560.0
585270953;1066.6
585271097;14156.25
585271178;5000.0
585271259;1200.0
585271330;2720.0
585271410;1800.0
585271500;1111.0
585271682;1430.0
585271763;0.0
585271844;5376.0
585271925;14480.0
585272069;0.0
585272140;1597.1666666666667
585272220;0.0
585272301;3333.333333333333
585272492;555.5
585272573;4958.25
585272654;840.0
585272735;0.0
585272816;1111.0
585272905;15525.0
585273030;4550.0
585259127;3320.0
585259208;897.1666666666666
585259399;6960.0
585259470;475.4285714285714
585259550;14000.0
585259712;428.57142857142856
585259801;4800.0
585259984;0.0
585260052;3200.0
585260133;1875.0
585260214;0.0
585260303;6233.333333333333
585260486;666.6666666666666
585260567;17650.0
585260648;3236.0
585260729;8450.0
585260800;2571.428571428572
585260990;1561.0
585261024;600.0
585261105;8500.0
585261296;4400.0
585261377;3333.333333333333
585261458;8333.333333333334
585261539;2000.0
585261610;888.6666666666666
585261709;1875.0
585261881;5954.6
585261962;625.0
585262004;555.5555555555555
585262187;1160.0
585262268;3610.0
585262349;2083.333333333333
585262420;2187.5
585262500;2353.2
585262691;2560.0
585262772;720.0
585262853;2888.6666666666665
585262934;5000.0
585263078;10275.0
585263159;2812.5
585263230;3000.0
585263310;2444.333333333333
585263400;1666.6666666666667
585263582;1200.0
585263663;2208.333333333333
585263744;3333.333333333333
585263825;2000.0
585263906;3062.5
585264040;2000.0
585264120;1000.0
585264201;768.75
585264392;12157.142857142857
585264473;1200.0
585264554;5840.0
585264635;2125.0
585264716;1562.5
585264805;4062.5
585264988;3450.0
585265011;23533.33333333333
585265100;750.0
585265283;259.22222222222223
585265364;0.0
585265445;3818.75
585265526;0.0
585265607;0.0
585265798;600.0
585265879;3333.333333333333
585265950;0.0
585266093;306.0
585266174;800.0
585266255;0.0
585266336;4750.0
585266417;13260.0
585266506;0.0
585266689;1800.0
585266760;8825.0
585266840;0.0
585266921;5975.0
585267065;2993.75
585267146;666.6666666666666
585267227;1562.5
585267308;740.0
585273111;11728.57142857143
585273200;2500.0
585273383;1068.571428571429
585273464;3283.333333333333
585273545;2777.6666666666665
585273626;1125.0
585273707;1430.5
585273898;2361.0
585273979;1250.0
585274002;50850.0
585274193;1777.6666666666667
665393156;10244.444444444443
665393318;3375.0
665393407;2712.5
665393580;15533.333333333334
665393660;0.0
665393741;0.0
665393822;1111.0
665393903;13900.0
665394047;5555.333333333333
665394128;3500.0
665394209;1062.5
665394390;1250.0
665394470;0.0
665394551;1150.0
665394632;0.0
665394713;97959.14285714286
665394802;156250.0
665395019;0.0
665395108;571.4285714285714
665395280;1000.0
665395361;4083.875
665395442;170.0
665395523;1077.6666666666667
665395604;23618.18181818182
665395795;910.625
665395876;3231.25
665395957;172000.0
665396090;666.6666666666666
665396171;0.0
665396252;1125.0
665396333;180000.0
665396414;1608.0
665396503;120000.0
665396686;0.0
665396767;933.3333333333334
665396848;98.66666666666669
665396929;245.45454545454547
665397062;1944.3333333333333
665397143;0.0
665397224;1388.8333333333333
665397305;1125.0
665397496;10085.714285714286
665397577;0.0
665397658;3466.6666666666665
665397739;2911.111111111112
665397810;1111.111111111111
665397909;1400.0
665398034;840.0
665398115;5840.0
665398204;0.0
665398387;1562.5
665398468;0.0
665398549;0.0
665398620;1316.6666666666667
665398700;3252.6
665398972;0.0
665399006;1480.0
665399197;3300.0
665399278;0.0
665399359;0.0
665399430;0.0
665399510;12675.0
665399600;47066.66666666666
665399863;0.0
665399944;1500.0
665400039;2666.6666666666665
665400110;0.0
665400209;1562.5
585274274;1341.888888888889
585274355;857.1428571428571
585274436;555.5
585274517;16680.0
585274606;1000.0
585274860;745.8333333333334
585274940;1333.3333333333333
585275084;0.0
585275165;36555.333333333336
585275246;937.5
585275327;600.0
585275408;7625.0
585275599;3866.6
585275670;0.0
585275750;220.0
585275831;2950.0
585275912;5000.0
585276056;8000.0
585276137;1533.3333333333333
585276218;14090.0
585276307;1400.0
585276480;920.0
585276560;2048.0
585276641;1166.0
585276722;1964.0
585276803;5000.0
585276994;512.3333333333334
585277028;277.77777777777777
585277109;0.0
585277290;3333.333333333333
585277370;0.0
585277451;357.125
585277532;4050.0
585277613;0.0
585277702;0.0
585277885;14500.0
585277966;3750.0
585278008;1142.857142857143
585278180;21075.0
585278261;1120.0
585278342;1853.25
585278423;18412.5
585278504;0.0
585278695;2930.0
585278776;1875.0
585278857;781.25
585278938;312.5
585279071;2473.333333333333
585279152;2590.909090909091
585279233;537.5
585279314;1833.2857142857144
585279403;555.5
585279586;7016.666666666667
